0
"                '어설프게 머리 쓰며 엉뚱하게 선택하고 뼈저리게 후회하는 인간 선택의 뇌과학!'사람이 살아가다 보면 정말 수많은 선택의 길에 놓이게 되는데요.이때 선택하는 과정도 어렵지만, 선택한 일에 대한 후회도 참 많이 하게 된답니다.그런데 왜 사람들은 자꾸만 어리석은 선택을 하고서 왜 또 그 일을 두고두고 후회를 하게 되는 걸까요?이에 대해서 내가 무조건 못나서 그런 것보다는 오랜 세월 '인간의 역사적인 생존에 대한 본능적인 뇌 발달'에 의한 영향이 있다고 하네요.바로 이 카이스트 뇌과학 박사 정재승 교수님이 직접 기획하여 출간한 &lt;정재승의 인간탐구보고서 9권 최신간에서 말이에요.어렵지만 알면 알수록 지식이 쌓여가는 흥미로운 주제를 아이들의 눈높이에 맞게 재미있게 스토리로 만든 &lt;정재승의 인간탐구보고서는 저희 초등 아이도 참 재미있게 읽고 있는 초등 도서이기도 합니다. 특히, 전문 뇌과학 박사님을 다양한 루트로 만날 수 있는 도서이기 때문에 그 인기가 상당히 높던데요. 인간의 행동발달에 대한 자아성찰 및 어떻게 성장해 나아갈지 등에 대한 아동심리학적인 측면으로도 접근할 수 있다는 점이 장점이기 때문에 개인적으로 저도 유심히 보고 있는 초등아이 책이랍니다.아이도 재미있게 읽다가 얻게 된 지식이나 느낀 점은 꼭 기억했다가 이야기하기도 하던데요. 알게 된 내용은 꾸준히 되새김하면서 아이 스스로도 배우고 발전할 수 있는 독서의 긍정적인 효과도 기대해 보게 됩니다.정재승의 인간탐구보고서 9권 줄거리 지구인의 마음을 바꾸려 매력적인 외계인 이야기 쓰기에 나선 아우린들은 좀처럼 쉽지 않은 임무에 한숨만 내쉬던 그때, 웹툰 작가 지망생 루이(편의점 알바생)이 눈에 들어오게 됩니다. 지구인을 이용하면 어려운 임무도 슬슬 풀리지 않을까 해서 사람들이 좋아하는 웹툰 스토리에 외계인에 대해서 좋은 점이 쓰일 수 있도록 루이에게 접근을 해봅니다. 한편 또 다른 외계인으로 인하여 20대이지만 늙은 외보를 가지게 된 보스는 사춘기 청소년들을 대상으로 성대한 캠프를 주최합니다. 청소년 슈트를 입는 아싸는 누구도 빠질 수 없는 캠프이기 때문에 어쩔 수 없이 캠프에 함께 참석하게 되는데요. 그런데 정말 이 인간들은 매번 선택할 때도 고민에 고민을 하더니, 막상 선택은 잘못된 선택을 하고 이를 두고 또 후회를 하는 게 참 이해가 되지 않습니다.멀고 먼 다른 은하계에서까지 웜홀을 뚫고 태양계의 지구까지 온 아우레 탐사대이들의 눈에 비친 지구인들은 정말 어떤 모습일까요? 어리석은 지구인 선택의 진짜 이유는 무엇일까?&lt;정재승의 인간탐구보고서를 읽고 연구를 해봅시다. 저도 정말 궁금하네요.어느 날 지구인들에게 외계인의 인식을 좋게 만들어 놓기 위해서 아우린 특공대는 웹툰 작가 지망을 포기하려는 루이를 설득하여 함께 여행을 하게 됩니다. 그런데 루이는 일행이 원하는 여러 가지의 여행 조건을 만족시키려고 하다가 결국 제대로 된 여행지 예약조차 못하게 되는데요. 이로 인하여 일행들은 바다가 보이는 장소에 와서 캠핑 텐트 하나에 4명이 낑겨 잘 수밖에 없었으며, 마땅한 식사도 제대로 챙겨 먹지 못하게 되네요.결국 여행을 포기하고 집으로 돌아가는 길에 루이의 동생이 번지점프를 하고 싶어 해서 함께 도전을 하게 됩니다. 물론, 루이는 또다시 저렴한 번지점프를 비교하기 시작하는데요. 동생이 이를 말리고 결단력 있게 바로 눈에 보이는 곳에서 도전을 하네요. 번지점프가 대수롭지 않은 외계인이지만, 그래도 함께 해야 하니 도전했는데요. 정작 루이는 겁이 너무 나서 2시간 동안 번지점프를 하지 못하고 있습니다. 결국, 주변에서 포기하라는 권유까지 하던데요. 루이가 번지점프를 포기하려는 순간 지불한 이용료는 환불이 안된다고 하니 애써 도전을 하네요. ㅎㅎ 번지점프하는 모습을 멋지게 사진으로 남겨, 인싸가 되면 손해 보지 않으니 좋겠다는 생각을 하면서 말이죠. 물론, 사진은 영.. 쓸 수 없었지만요.이렇게 사람이 살아가는 동안 정말 수많은 상황에서 다양한 선택을 해야 하는 일이 생기는데요. 사람들은 선택을 잠시 보류하고 다양한 부분으로 분석하고 고민을 하면서 최고의 선택을 하고 싶어 한답니다. 이는 당연한 행동으로만 생각했는데 &lt;정재승의 인간탐구보고서의 내용을 보니 이런 인간의 선택에 대한 고민은 오랜 세월 동안 인간의 '선택의 역설'이라는 개념으로 정립이 된 뇌과학분야의 내용이 있더라고요. 사람들은 선택지가 많으면 오히려 올바른 선택을 하기 힘들다고 하네요. 어쩐지..그리고 루이처럼 몇 시간 동안 망설였던 목숨을 위협할 수 있는 번지점프를 결심하게 된 이유가 바로 '손실'에 대해서 민감하기 때문이고 합니다. 이는 뇌의 편도체로 인하여 발생되는 원인으로 '손실 회피 반응'을 일으키는 부위의 영향 때문이라고 하네요. 편도체는 지구인에게 공포감을 전달해서 손해 보지 않는즉 실패하지 않는 전략을 택하게 만드는 역할을 하게 한답니다.그리고 모든 선택에는 만족과 불만족이 있는데요. 사람들은 자신의 선택에 대해서 또는 그 결과에 대해서 선택 자체를 후회하기도 한답니다.이에 대한 원인도 뇌과학 측면으로 제3자인 외계인의 시점으로 알려주고 있어서 내용이 참 흥미롭고 재미가 있네요.소제목 예의 바른 청년의 비밀, 지구인의 뇌는 게으르다. 스토리에서는몇 개의 정보만으로도 어림짐작으로 빠르게 판단을 하는 지구인들에 대한 특징을 설명을 해주고 있네요.동네에서 폐품, 재활용 등을 수집하는 줍줍 여사는 어느 날 자신의 핸드폰을 훔치려고 하던 청년을 보지 못하고 자신을 도와준다고 생각하고 참 훌륭한 청년이라고 생각하게 됩니다. 그런 청년과 함께 식사도 하고 난 뒤, 어느 날 청년이 사물함에 물건을 넣어달라고 하는 부탁을 아무 의심도 안 하고 도와주게 되네요. 그런데 알고 보니 이 청년은 사기꾼으로 탈주범이라고 하는데요. 할머니는 이미 좋은 청년이라는 첫인상을 갖고 있기 때문에 사기꾼이라는 사실을 쉽게 믿을 수가 없었습니다.그런데 이렇게 첫인상 등으로 결정짓는 사람의 외모나 행동에 따른 편견 또한 사람의 뇌의 기능 중에 하나라고 하는데요.부족한 정보만으로 빠르게 움직여야 생존할 수 있었던 먼 과거의 인간의 행동이 뇌의 DNA에 그대로 남아있는 결과라고 볼 수 있답니다.이렇게 내가 무의식적으로 하는 행동이 모두 오랜 인간에게 쌓여있는 뇌에 의해서 발생하는 거라니 너무나 신기할 따름이네요.지구인이 늘 이상하기만 한 외계인의 시점으로 인간의 생각, 행동 패턴을 분석하는 스토리의 내용이 상당히 객관적이라 종종 놀라게 되기도 하네요. '인간은 비합리적이다. 생존을 위해서는 조금이라도 먹는 게 이익인데, 치사하다는 감정으로 모두가 손해 보는 선택을 한다.'라는 외계인 아싸의 생각처럼 말이죠.그렇다면 이런 뇌가 영향을 주는 인간의 행동발달을 연구를 한다면 내 행동에 대해서도 객관적으로 분석하여 변화를 꾀할 수는 없을까?아마도 천성적인 부분이 있기 때문에 100% 바꾸기는 쉽지 않겠지만, 인간발달과 인간 심리학적인 측면에서 후천적인 연습을 통한 변화는 충분히 가능하다고 개인적으로 생각이 되기 때문에 &lt;정재승의 인간탐구보고서는 그동안 이해할 수 없었던 나의 사고와 행동에 대해서 보다 더 객관화할 수 있도록 생각의 힘을 키우고 이를 행동으로까지 발전시켜갈 수 있는 키워드가 되어 줄 수 있다고 판단이 됩니다.어려운 뇌과학 분야의 눈높이를 낮춰주는 &lt;정재승의 인간탐구보고서 스토리 장면에서 일부 만화 일러스트가 있다 보니, 아이가 학교 아침 독서시간에 가져가려다가 선택하지 못하고 내려놓는 모습을 보게 됩니다.오홋!! 지구인의 선택을 조종하는 쇼핑몰의 비밀이 있다고???사람들이 선택의 기로에 자주 놓이게 되는 곳은 바로 쇼핑몰이긴 하죠. 다양한 물건을 두고 비교하고 선택하는 과정을 수없이 반복하게 되는데요. 이런 사람들의 동선 및 선택을 하는 과정 속 루트를 파악하고 어떻게 물건을 디피하느냐에 따라 판매 실적에 영향이 간답니다. 실제 인간의 행동을 분석하여 판매시 전시의 위치, 물건과 시식코너의 위치를 정하던데요. 이렇게 실제 사람들의 행동반경으로 인간의 선택에 따른 생활 속의 모습을 큰 부록으로 볼 수 있는 점이 참 재미있습니다. (이런 부분은 아이들이 성장 후 관련 계열에서 일할 때에도 큰 도움이 되겠습니다.)                "
"                요즘 아이들이 포켓몬스터를 좋아하더라구요!카드며 피규어며 모으기 바쁜데 ㅠㅠ정작 포켓몬스터에 대해서 잘 모르니, 책을 선물해주면 좋을 것 같아 준비했어요.새로운 포켓몬부터 알로라의 모습, 진화하는 포켓몬까지 전부 알 수 잇으면서,정리가 잘 되어 있어서! 타입별 포켓몬 보는 재미도 잇네요 ^^아이가 스스로 책을 읽기도 해서 ㅋㅋㅋ만족스러워요 :)다른 시리즈도 사주려고요!                "
                6세 아이가 포켓몬을 정말 너무 좋아해서 사달라고 계속 조르고 졸라 사주게되었어요예수24가 다른 서점보다 가격이 많이 저렴하고 빠른배송이 정말 최고에요생각보다 엄청 두꺼운 책이라 놀랐어요아이가 두꺼워서 볼수있을까 싶었어요 그런데 생각보다 오래 잘 보더라고요컬러라 보기도 편하고 진화 과정도 잘나와있어서 한참을 들여다보네요다른 시리즈고 사달라고 해서 곧 다른 도감들도 구매할예정이예요                
                알로아~ 지방부터 여러가지 포켓몬스터볼 수 있어서 아이들이 포켓몬스터  만화 보면서 비교도 해보고 잘 보았습니다. 알로라 지방 말고도 다른 지방까지 다 최대 포켓몬스터 종류가 있어서 너무 좋아요. 전체 다 있는 포켓몬스터 책도 두껍게 있으면 좋게어요. 책마다 겹치는 것도 많고 해서요. 아이들이 정말 좋아해서 만화 보는 것보다 나은 것 같아요. 여러가지 비교해 볼 수 있으니 더 좋습니다. 다른 포켓몬스터 책보다 이 책이 포켓몬스터 책 중에서는 좋은 것 같아요.                 
"                세계사를 처음 접하는 아이들도 재미있고 즐겁게 함께 할 수 있는 책인 &lt;GO GO 카카오프렌즈가 벌써 24권이 출간됐네요. 카카오프렌즈 친구들과 세계 이곳저곳을 여행하는 기분이 드는 &lt;GO GO 카카오프렌즈 책은 역사 책을 별로 안 좋아하는 우리 아이가 즐겁게 보는 책 중 하나에요. 스페셜 여권과 함께 하니 더욱 여행하는 기분이 드는 책으로 이번에 떠나게 된 스웨덴에서는 어떠한 일이 펼쳐질지 기대감 가득으로 함께한 책입니다.이번 이프와 이브는 어떠한 음모를 꾸미고 있을까요?악당이지만 좀 정감 가는 캐릭터 이프와 이브는 카카고에게 바이러스 감염을 시키려고 작전을 짜게 됩니다. 이프고가 이브를 보고 만들었다는 바이러스에서 풉~ 하고 웃음이 나오는데, 이 부분을 보며 아이가 너무 웃기다며 웃더라고요. 하하핫! 이번에 스웨덴으로 떠나게 될 카카오프렌즈 친구들은 라이언, 튜브, 콘, 무지, 어피치 다섯이네요. 스칸디나비아반도에서 가장 넓은 땅을 가진 스웨덴으로 떠나게 되는 카카오프렌즈 요원들은 이번에 어떠한 일이 생길까요?재미있는 이야기 속에는 역사 상식도 함께 하고 있어서 배경 지식을 쌓기에도 좋은 &lt;GO GO 카카오프렌즈는 이번에도 다양한 역사 상식이 함께 하고 있네요.책 마지막에는 컬러링과 연표가 있는데요. 보다 보면 중요한 역사 부분에 대해 다시 한번 생각할 수 있어서 좋은 &lt;GO GO 카카오프렌즈 책입니다.즐겁게 카카오프렌즈와 모험을 즐긴 후에 고고 카카오스페셜 여권으로 독후 활동을 했어요. 늘 캐릭터 스티커가 함께 오기에,여권에 붙이고 하나하나 써보며 책 내용을 다시 한번 기억해 봅니다. 아이가 처음부터 재밌다고 웃더니만, 제일 재미있는 부분이 이프고가 이브님 덕에 바이러스를 만들었다고 말하는 부분이네요. 보통은 여행 중간에 재미있는 요소를 찾아서 쓰곤 했는데, 이번에는 이 부분이 제일 재미있었나 봐요. 그리고 이번 나라에서 가장 좋았던 장소는 현대의 스톡홀름 시청 중 시청 2층에 있는 골든홀이라 하네요. 너무 아름답고 예쁜 곳이라서 그렇다네요. 이곳에서 노벨상 행사가 열리는데, 노벨상을 만든 노벨이 스웨덴 사람이고, 스톨홀름에서 태어났음을 알게 되는 부분이었어요. 노벨상에 대한 부분은 들어봤어도, 이러한 내용에 대해서는 몰랐던 부분인데 &lt;GO GO 카카오프렌즈 책을 통해 다양한 세계사 지식을 자연스레 쌓을 수 있으니 아이들에게 유익한 도서입니다. 초등학생 아이들에게 유익한 도서인 &lt;GO GO 카카오프렌즈 다음 편은 네덜란드로 떠나는 여행이던데, 벌써부터 기다려지네요.+출판사로부터 도서를 제공받아 작성되었습니다. +                "
                신간 언제 나오나 매일 기다리다가드디어 24권이 나와서 ㅋㅋ나오자마자 바로 주문했어요여기는 지방이라 며칠 걸렸네요ㅠㅠ암튼 아이가 워낙 좋아하는 책이라~보자마자 너무 재밌다고 난리네요 ㅋㅋㅋ고고 카카오프렌즈 100권 200권까지 쭈욱 나왔음 좋겠다고~같이 들어있는 스티커는 아까워서 쓰지도 못해요~매번 모아놓기만 하고 ㅋㅋㅋ암튼 배송도 생각보다 빨랐고 잘 왔어요너무너무 만족합니다~!쭉 만들어 주세요~~~~^^                
"                브, 이프 악당 남매에 맞서 세계의 역사를 지키고 있는 카카오프렌즈. 지난번 카카오 프렌즈는 동남아시아의 작은 섬나라 싱가포르의 역사 속으로 모험을 떠났습니다. 독특한 외관의 건축물들을 볼 수 있는 마리나 베이와 아픈 역사를 지닌 평화와 고요의 섬 센토사 섬을 거쳐 다양한 문화의 음식을 맛볼 수 있는 레이셜 하모니 축제 까지 아이들이 스웨덴의 역사와 문화를 쉽게 이해 할 수  있도록 하는 유익한 책입니다.                "
"                글, 그림 작글도 중요하더라고요.어린이 동화, 그림책의 저자를 보면 글을 쓰시는 작가 분은 있지만 그림 작가는 없는 경우가 많습니다. 하지만 아이들과 온.오프라인 서점에서 책을 고를 때, 제일 먼저 눈에 띄는 것도 표지이고 표지 속 이미지를 봅니다. 육아 하면서 감각을 떠난 소통이 있을 수 없지만 시각, 청각은 특히 중요하더라고요. 깜냥 시리즈는 한 권 출간될 때마다 소중히 소장하고 있습니다. 깜냥 캐릭터를 볼 때마다 본인도 그림을 따라 그리며 이야기를 만들기도 합니다. 아이들 뿐 아니라 어른인 저도 책을 고르고 한 권만 들고 외출할 때는 표지가 눈에 들어오는 것을 선뜻 가지고 나가게 되더라고요. 학교에서 아이들 독서 기록할 때도 그림 저자는 빼고 글 저자만 작성하는데 편의를 위한 것이지만 소비자인 독자로서는 그림도 매우 중요한 부분임을 강조하고 싶었습니다. (개인적 의견입니다)깜냥, 이번에는 눈썰매장에서 겨울을 보내다떠돌이 깜냥이 눈썰매장에서 마음씨 좋은 관리 요원 아저씨를 만나 하룻밤 머무는 것이 계기가 되어 이곳에서 지내게 됩니다. 그런데 뒷날부터 눈썰매장에서 사건 사고가 잇달아 일어납니다. 얼음조각상이 깨지고, 썰매장 꼭대기에서 무서워 내려오지 못하는 어린이를 달래며 야간에 비밀 손님도 등장합니다. 아이들이 공감하고 좋아하며 이해 가능한 선의 사건 사고가 일어나며 해결 방안에서도 아이들이 납득하며 일을 바라보는 시선이 긍정적입니다. 나도 할 수 있어모든 이야기가 교훈과 격려만을 지향하지는 않습니다. 하지만 아이들은 모든 것에서 배운다는 말에 공감합니다. 눈썰매장에 왔지만 무서워서 내려오지 못하는 아이를 위해 깜냥이 지원사격하러 가는 장면입니다. 읽고 있던 아이가 말합니다.나도 어렸을 때는 무서웠어.너무 빠르고 넘어지고 엎어지면어떡하지? 걱정했어.부딪히면 어떡하지? 아플텐데...무섭다고 하면 친구들이 놀리겠지?엄마가 따로 말하지 않아도 자신의 경험과 연결지어 공감하고 위로하고 격려하는 깜냥을 좋은 방향으로 인지하더라는 거죠. 웃음 포인트도 어른과는 살짝 다르지만 어른들이 못하는 일을 어린이도 할 수 있고 어른도 어린이에게 부탁할 수도 있다며 사고의 유연성을 같더라고요. 깜냥 시리즈는 전반적으로 글이 쉽고 사건이 복잡한 구성으로 되어 있지 않습니다. 그래서 유치하다는 친구들 평도 있나보더라고요. 어른이 되어도 동화책을 찾듯이 깜냥이가 가지는 매력이 있더라고요. 어린이라는 단어에 너무 잘 어울리는 소재와 감정, 관계가 보물처럼 숨겨져 있더라고요.                 "
                고양이 해결사 깜냥이 4권으로 돌아왔네요.아이가 택배오자마자 묻지도 않고 바로 읽어버리네요.잠시 외출한 사이 벌써 다 읽었다며 얘기해주네요.다 읽고 동생에게 패스~저도 아이들도 깜냥 캐릭터의 매력에 빠져서 넘 좋아하는 책입니다.이번에는 완독챌린지도 해서 참가했어요.스티커 붙이는 거라 어렵지도 않고 아이들이 넘 기대하네요.다음 책도 기다려지게 만드는....사랑스럽고 매력적인 깜냥입니다.                
"                벌써 깜냥 시리즈가 4편까지 나왔네요. 처음에는 아파트의 많은 일들을 해결해주더니, 요리사가 되었다가, 태권도장 사범님이 되었습니다. 이제 겨울을 맞아 눈썰매장으로 옮겨 갔습니다. 정말 재주도 많은 깜냥이지요.눈썰매장에 간 깜냥은, 특유의 재치를 발휘해서 눈썰매장을 아름답게 바꿔 나갑니다. 물론 좋은 아저씨도 만나지만, 항상 위기 상황에서 재치있는 판단을 내리는 깜냥이 너무나 멋있습니다. 재치있는 판단에 자신 특유의 실행력이 더해지면서 이보다 더 매력적인 고양이가 있나 싶을 정도로 멋짐을 폭발시키지요.이번 편에서 가장 마음을 울렸던 부분은 눈썰매장에 놀이터를 만들어 내는 부분이었지요. 깜냥을 호의적인 눈빛으로 바라봐주는 안전 요원 아저씨도 멋있습니다만, 자신에게 주어진 일이 아니더라도 무언가를 돕기 위한 눈으로 세상을 바라보는 깜냥의 마음이 너무나도 예쁩니다. 그 예쁜 마음이 세상을 조금씩 바꾸는 것이겠지요. 자기를 콕 찝어서 시키는 일도 설렁설렁 대충 해버리는 많은 어른들을 보다보니, 이토록 귀여운 고양이는 신선하면서도 예쁘기만 합니다. 아마도 신입사원 시절, 열심히 일하는 한 친구를 바라보시던 어른들의 마음이 이런 것은 아닐까 싶을 정도입니다.항상 깜냥 시리즈를 보면서 느낍니다만, 깜냥같은 능력을 가진 사람이 있다면 저는 지금 당장 채용하고 싶습니다. 이토록 유쾌하고, 건강한 마음을 가진 고양이라니. 정말 매력덩어리입니다. 제 아이도 깜냥같은 매력을 지니도록 잘 키우고 싶을 정도이니까요. 어려운 상황에서도 유쾌하게 상황을 보고, 자신이 할 수 있는 것을 다하는 깜냥. 항상 자기가 있는 곳에서 새로운 세상을 열어가는 깜냥. 이렇듯 귀여운 깜냥이 다음에는 어디에서 더 좋은 세상을 만들어갈지 기대됩니다. 깜냥, 5편도 어서 나오면 좋겠습니다.                "
"                아이의 터무니없는 독심술의 근거는 『만복이네 떡집』의 쑥떡이다. “엄마, 다 알고 있거든요. 난 쑥떡을 먹어서 엄마의 생각이 쑥덕쑥덕 다 들리거든요.”하면서 곤란한 상황에서 빠져나가곤 한다. 하루 종일 조잘거리는 것이 때로는 귀찮아서 아이에게 ‘입에 척 들러붙어 말을 못 하게 되는 찹쌀떡’을 날려도 그건 별로 효과가 없다.^^ ‘허파에 바람이 들어 비실비실 웃게 되는 바람떡’, ‘달콤한 말이 술술 나오는 꿀떡’, ‘재미있는 이야기가 몽글몽글 떠오르는 무지개떡’, ‘눈송이처럼 마음이 하얘지는 백설기’, ‘오래오래 살게 되는 가래떡’이 찹쌀떡 쑥떡과 함께 만복이 전용 떡집에서 파는 떡의 종류들이다. 부잣집 외동아들인 만복이는 엄마 아빠 할머니 할아버지 이모 고모 삼촌 모두 만복이의 입에서 원하는 것이 떨어지기가 무섭게 뭐든 해주고 싶어서 안달이 난 가족들에 둘러싸여 살고 있다. 군침 도는 떡값이야 주머니 속 두둑한 용돈으로 해결하면 될 텐데 이 떡집의 떡값은 착한일이나 아이들 웃음으로 치러야 한다. 안하무인에다 버릇없고 걸핏하면 친구들과 싸우고 욕쟁이 깡패 심술쟁이로 불리는 만복이에게 떡값으로 치를 착한일이 있을 턱이 없다. 겨우 한 가지 착한 일을 생각해내고 맛본 찹쌀떡의 맛은 환상적이었다. 떡을 맛본 다음날부터 만복이는 착한 일과 친구들의 웃음을 모을 방법을 생각한다. 시작은 만복이네 떡집의 다른 떡들도 맛볼 생각으로 의도적으로 친구들과 가족들에게 착한 일을 실천했지만 자신의 변화에 기뻐하는 가족들과 다가오는 친구들을 보면서 만복이 스스로도 즐거움을 느끼게 된다. 만복이의 변화된 모습은 만복이가 등교해서 교실로 들어서기 전 친구들의 외침으로 알 수 있다. “욕쟁이 깡패 만복이 온다.”는 조심하고 경계하라는 알림에서 “만복이 온다.”면서 만복이 자리로 몰려 재미있는 얘기를 듣는 반가움으로 변하면서 더 이상 예전의 만복이의 모습을 찾아볼 수 없다. 친구들에게 칭찬을 아끼지 않고, 선생님이나 친구의 속마음도 헤아릴 줄 알고, 수줍어하는 친구에게 먼저 다가갈 줄도 아는 멋진 만복이로 변해가면서 자신의 예전의 모습들에 대한 반성도 잊지 않는다. 만복이에게 더 이상 ‘만복이네 떡집’은 필요가 없어졌다. 이제 ‘만복이네 떡집’은 만복이의 호의를 무시하고 만복이의 코피를 터뜨린 ‘장군이네 떡집’으로 슬며시 간판이 바뀐 것을 보고 만복이는 헤벌쭉 웃으며 가게 앞을 지나쳐 간다. 만복이처럼 ‘부잣집 외동아들’은 아니고 ‘그냥 외동아들’인 우리 아이에게 가정 안에서 버릇없는 말이나 행동은 엄하게 꾸짖는 편이고 집 밖에서도 다른 사람에게 피해를 주는 언행은 삼가도록 기회가 있을 때마다 주지시키고 있다. 형제 없이 혼자 자라서 타인에 대한 배려가 부족하고, 또래들과 어울리는 부분에서 어쩔 수 없는 어려움을 겪는 모습을 보면서 미안한 마음은 들지만 노력 없이 그냥 주어지는 부분은 최소화 하려고 노력하고 대신 아이와의 약속 또한 지키려고 노력한다. 귀하고 소중하게 여기는 마음은 눈 맞추고 안아주며 자주 표현을 하지만 잘못된 행동은 눈물을 뚝뚝 흘리도록 혼을 내기도 한다. 꾸지람이 끝나면 달려와 안기며 언제 그랬냐는 듯 다정한 모습으로 돌아가는 밑바탕에는 자신을 사랑하는 마음에 대한 신뢰가 있기 때문이란 것을 안다. 아이를 학교에 보낼 시기가 됐는데 과연 ‘요즘의 학교란 곳이 아이를 믿고 맡길만한 곳인가’ 라는 의문만 무성하고 도통 뒤숭숭한 이야기들만 들린다. 우리의 아이들은 가정, 학교, 사회 어느 한 곳에서라도 소홀히 한다면 상처받기 쉽다. 하지만 어느 한 곳의 따스한 배려가 무한한 가능성과 용기와 긍정적인 에너지에 힘을 실어주기도 한다. 가정이나 학교나 사회가 ‘위저드 베이커리’나 ‘만복이네 떡집’과 같은 간판 하나씩 내다걸었으면 좋겠다. 아이들을 윽박지르고 꾸짖고 규칙을 강요해서 숨 막히게 하기보다 스스로가 반성하고 변화할 시간을 기다려줄 줄 아는 넉넉하고 아늑한 공간들 말이다.                 "
                김리리 작가는 내가 찾아낸 작가다. 어떤 정보도 없이 김리리 작가 책을 읽었는데 주목할만한 동화작가구나 이런 생각을 했고 주위 사람들에게 권해주고 있다.그래서 신간이 나오면 기대가 되고 내 기대를 만족시켜줘서 고맙고 내 안목에 스스로 감탄하는 자뻑도 해보는 거다.내가 외국의 생활동화는 읽으면서 우리나라 생활동화는 멀리했던 이유가 너무 뻔한 스토리 전개 때문이었다. 못된 행동을 하는 아이가 어떤 계기를 통해 착해지는 이야기가 대부분인데 정말 재미없다. 상상력 빈약하다. 읽으면서 이런 생각하게 되니까 점점 안읽게 되고 아이들한테도 권하지 않게 되는데 김리리 작가는 다르다. 아이들은 이게 별로 좋은 행동이 아니다. 남에게 상처줄 수 있다는 걸 알면서도 했다기 보다 하고 나니까 상대방에게 상처가 됐을 수도 있겠다는 걸 알게 된다거나 마음과 다르게 표현이 서툴거나 반대로 행동하는 경우가 대부분인 것 같다. 주인공 만복이도 그렇다. 부잣집 외동아들에 할머니 할아버지까지 함께 살아 더더욱 기고만장하다. 욕을 입에 달고 살고 거친 행동도 서슴지 않는다. 엄마 아빠는 만복이의 행동을 고치기 위해 노력하지만 별 효과가 없다. 이런 만복이에게 떡집이 눈에 띈다. 자기 이름과 같은 '만복이네떡집'입에 척 들러붙어 말을 못하게 되는 찹쌀떡허파에 바람이 들어 비실비실 웃게 되는 바람떡달콤한 말이 술술 나오는 꿀떡재미있는 이야기가 몽글몽글 떠오르는 무지개떡다른 사람 생각이 쑥덕쑥덕 들리는 쑥떡눈송이처럼 마음이 하얘지는 백설기오래오래 살게 되는 가래떡만복이네 떡집에는 이런 떡들을 판다. 근데 돈을 주고 살 수가 없다. 착한 일을 해야 하거나 아이들을 웃게 해야 한다. 겨우 착한 일 한개를 생각해 내곤 찹쌀떡을 먹게 된 만복이. 욕쟁이 만복이가 입을 다물었다는 한가지 사실만으로 주위 사람들은 만복이를 달리 본다.만복이가 떡을 먹기 위해 노력하고 그 떡의 효과가 어떤 모습으로 나타나는지 정말 재밌게 표현되어 있다. 내 생각엔 쑥떡을 먼저 먹고 만복이를 걱정하거나 싫어하는 주위 사람들이 표현될 것 같았는데 역시 작가가몇 수 위였다. 게다가 마지막엔 떡집 이름이 바뀌었다. 글에는 없는데 그림에 있었다. 만약 작가가 의도하지 않은 걸 그림작가 이승현씨가 잡아낸 거라면 칭찬해 주고 싶다. 아이도 나도 단박에 그림보고 떡집이 바뀌었다는 걸 알고 박수치며 재밌어라 했다.아이들에게 '짱이네떡집'과 '뚱이네 떡집'에는 뭘 팔고 있을까? 하고 물었더니 가장 먹고 싶은 떡은 다른 사람 생각이 쑥덕쑥덕 들리는 쑥떡이고 큰 아이는 걱정이 싹 사라지는 떡이 있었으면 좋겠다고 한다.                
"                아이가 교과서에서 읽고 더 읽고 싶다고 해서 구입하게 된 책이에요. 몇 번 씩이나 다시 읽으며 읽을 때마가 키득키득 너무 재미있다고 하네요.만복이네 떡집과 장군이네 떡집, 소원 떡집까지 시리즈로 출시되어 있어 모두 구입해서 읽었답니다.이 책은 자기만 중요하게 생각하는 만복이가 만복이네 떡집에서만 파는 찹쌀떡, 바람떡, 꿀떡, 무지개떡을 순서대로 먹으면서 웃는 것과 칭찬이 얼마나 좋은 것인지, 배려와 존중이 얼마나 중요한지를 깨달아가는 이야기입니다.                "
