0
"                요즘 우리 아이들 사이에서가장 핫(hot)한 책이죠~이상한 과자가게 전천당 13권!전천당13권의 7개의 이야기로 이루어져 있어요.열대 붕어빵특종 크래프트딱 맞아 땅콩깊고 깊은 밤힙합 팝콘미리 보기 안경베프 측정기제목만 봐도 벌써 재미있을 것 같죠?아이가 너무 재미있었는지 한자리에 앉아서 다 읽어버렸답니다.흥미진진한 이야기에 책장이 술술 넘어간다네요^^ㅋㅋ1권부터 쭉 읽었는데 이번 13권에서는 로쿠조가 본격적으로 전천당의 비밀을 파헤치기 시작하며 글의 긴장감을 더합니다.사람들은 로쿠조가 나눠 준 동전지갑을 들고 전천당을찾아가게 되고,로쿠조는 전천당과자의 샘플을 모으는데요.전천당의 비밀을 밝히려는 로쿠조 교수의 뒷이야기는 14권에 계속될 것 같아요.책을 덮는 즉시 14권 내용이 너무 궁금해지는,전천당13이에요!!☆13권에는 랜덤 홀로그램 카드가 들어있어요~☆                "
"                이상한 과자 가게 전천당 드디어 13권을 만나게 되었어요설레이며 기다렸던 것 만큼 내용도 아주 재미있었습니다열대붕어빵, 특종 크레이프, 깊고 깊은 밤, 힙합 팝콘, 베프 측정기 등이번에도 다양한 과자로 여러 아이들을 만나보았는데요새롭게 등장한 로쿠조 교수와 연구원들전천당의 비밀을 알아보려고 하는데이제 14권에서 그들의 존재를 더욱 알아가고 싶고베니코는 어떻게 대처할 지 궁금하다                "
"                두 딸 아이가 재미있게 읽고 있어서 나도 한 번 읽어 보았다. 사자 이야기를 인간 사회에 비유해서 만든 작품일 것이라 예상했는데 내 예상은 빗나갔다. 진짜 사자 이야기 였다. 인간사회와는 다른 사자들의 생태에서 발생할 수 있는 읽을 문학으로 써 낸 것이다. 책에는 사자 외에도 하이에나, 버팔로, 새, 임팔라, 사바원숭이, 하마, 개코원숭이 등이 나오는데 그 동물들의 특징도 잘 나타나 있다.보통 장편 어린이 문학작품은 그 대상이 아무리 동물이라도 모성애, 부성애, 정의, 규칙, 사랑 등의 가치를 인간에 비유하여 나타내곤 하고 그런 작품이 애니메이션화 되어 어린이 보아도 눈물이 나고 감동을 받게 하는데 이 작품은 뭔가 달랐다. 암사자의 무리에서 쫓겨나 주인공 와니니가 다른 사자들과 연대하게 되고 희망과 정이를 찾고, 구해 나가는 것이 사자만의 방식으로 그려졌다. 초원의 왕 사자다운 모습 말이다. 그리고 사자 외 다른 동물도 다른 동물만의 방식으로 살아가는 모습을 그려냈다. 그것이 인간의 눈으로 보이게는 도덕적이거나 교육적으로 옳거나 하는 방식은 아니다. 물론 동물들에게도 자기들만에 규칙과 사랑이 있겠지만 말이다.처음에는 무슨 교훈 같은 것을 찾아내려 했지만 읽다보니 그런 걸 찾을 수 없을 것 같아서 그냥 읽어보기로 했다. 하지만 결국에 책을 다 읽고서는 그런 교훈을 발견했다. 제 각기 자신의 모습으로 살아가는 것, 자기다운 모습으로 살아가는 것에 대한 가치를 주는 책이라고.                "
"                아이의 학교에서 온책읽기로 만났었던 푸른사자 와니니는 자기 자신의 소중함을 일깨워주고 혼자가 아닌 함께라면 어떠한 어려움도 극복할 수 있다는 용기를 북돋아주는 책이였지요. 전편에서 마디바 무리에 속해 있던 와니니는 약하다는 이유에서 무리에서 쫒겨나게 되고 삶의 의미를 잃고 떠돌아 다니게 된 와니니는 저마다의 사연을 가지고 혼자가 된 다른 사자들을 만나며 와니니무리를 만든다.저자는 강연을 하면서 '그래서 다음은요?'라는 학생들의 질문에 두번째 이야기가 나오게 됐는데 이 책은 혼자가 아닌 어린이 독자들과 함께 다음 이야기를 찾아 떠났다고 하네요.암사자 와니니, 암사자 말라이카, 수사자 잠보!이렇게 와니니 무리는 자신들의 새로운 세상과 마주할 줄 알았지만 현실은 결코 힘의 땅을 그냥 내어주지 않았습니다. 매일 시도때도 없이 굶기도 했고 떠돌이 생활은 여느날과 다를바가 없었지요. 그러던 어느날 인간의 아이를 넋놓고 바라보는 아기사자 마이샤를 구하게 됩니다. 네발로 빠르게 지나가는 인간무리는 자신들에게 위협이 되지 않지만 두발로 걸어다니는 인간은 위협이 된다고 어렸을때부터 들어온지라 혼자있는 어린 사자가 위협의 상황인듯 하여 구해줬더니 오히려 목소리를 높이며 따져대는 마이샤는 알고보니 사자엄마들을 잃어버려 홀로 남겨진 아이였지요. 와니니 무리는 그런 마이샤를 혼자 남겨둘수 없어 자신의 무리에 합류시켜 또다른 고난의 떠돌이 여행을 하게 됩니다. 초원의 왕이라는 이름이 무색하게 곳곳에서 떠들어대는 비열하고 약해빠진 와니니 무리라는 소문은 조금씩 분열을 만들기 시작했고 서로의 의견차이로 다투고 오해를 하면서 조금씩 성장하는 자신의 모습을 발견합니다.아이에게 용기있는 행동이란 자신이 어느정도의 실패를 예상하고 시도를 한다고 합니다. 몇번의 실패를 경험하면서 더 좋은 방법을 찾아내기도 하고 넘어져 다쳤다고 한다면 다음엔 다치지 않게 잘 넘어지는 방법을 연구한다고 하지요. 성장은 바로 이런것이지요. 가장 중요한 것은 스스로 행동으로 옮겼고 실패끝에 성공이라는 진정한 쾌감을 맛보았기 때문이 아닐까요?아무런 탈없이 무난하게 성장한 아이보다 도전에 의한 모험을 한 아이의 내면이 더욱 단단할 것입니다. 이런 경험을 할 수 있게 기회를 주는 이 책을 어린이 뿐만 아니라 대한민국의 청소년에게도 추천하고 싶네요.                "
"                나는 약하지만, 우리는 강해!""&lt;푸른 사자 와니니는 마디바 할머니가 이끄는 무리에서 쫓겨난 와니니가수사자 '아산테'와 '잠보' 그리고 친구 '말라이카'와 함께 새로운 무리를 이루어고난과 역경을 헤치며 초원에서살아가는 이야기이다.그 이후 어린 암사자 와니니가 어엿한 우두머리 암사자로 성장하는 다음 이야기를 기대한 어린이 독자들이 많았던 모양이다. 어린이 독자들의 기대에 부응하여 &lt;푸른 사자 와니니 2 검은 땅의 주인이 나왔다. 작가는 이렇게 말한다. 와니니가 검은 땅의 어엿한 우두머리 사자로 우뚝 설 수 있었던 것은 어린이 독자들의 응원 덕분이라고. 냉혹한 초원에서 씩씩하게 살아남은 와니니는 지치고 힘든 이들에게용기를 준 친구가 되었다.""와니니~! 그리고 와니니 친구들 모두모두 고맙다.""&lt;저마다 자신들만의 방식으로 살아가는 사자 무리들초원의 사자들은 무리를 이루며 산다. 우두머리 성격에 따라 무리를 이끄는 원칙도 다르다. 어릴 적 와니니가 자라던 무리의 우두머리 마디바 할머니는 강한 사자만을 거두고 키웠다. 약한 사자는 무리에 도움이 되지 않는다는 이유로 무리에서 쫓아냈다. 와니니도 쓸모 없는 아이로 낙인 찍혀 무리에서 쫓겨났다. 와니니는 혼자 초원을 떠돌다 자기처럼 떠돌이 생활을 하는 사자들을 만난다. 절름발이 수사자 아산테와 어린 수사자 잠보, 마디바 할머니 무리에서 버려진 친구 '말라이카'와 함께 살며 세상에 쓸모 없는 존재는 없다는 것을 깨닫게 된다. 와니니는마디바 할머니의 냉혹한 생존 방식에 불만을 품는다. 강한힘으로 잔인하게 다른 사자 무리를 죽이고영토까지 빼앗으려는 수사자 무투와 세 아들의 생존 방식에는 크게 분노한다. 초원을 떠돌다 우연히 만난 슈자 무리에게 도움을 받지만, 슈자 무리의 엄마 슈자와 딸 로마야니와 나마야니가 슈자 무리에 필요한 수사자 '잠보'만을 무리에 들이기 위해 와니니와 친구들 사이를 이간질한 사실을 알고 실망한다. 초원에서 살아남기 위한 사자 무리의 생존 방식은 제각각이다.와니니는 자신의 가치관과 전혀 다른 삶의 방식에 의문을 품고, 불만을 가지고, 분노하고, 실망하고, 슬퍼하고, 체념하며 어떻게 사는 것이 옳은 것인지 고민한다. 그러나 시간이 지나면서 사자 무리의 우두머리가 행하는 방식은 자신의 무리를 지키기 위한 최선의 선택임을 인정하게 된다. 생존을 위해 선택한 삶의 방식은 옳고 그름의 문제가 아님을 깨닫는 것이다. 그렇다면 자신에게 당면한 과제는 와니니 무리의 우두머리로서 어떤 방식으로 무리를 이끌어 갈지 방법을 찾는 것이다. 뼈아픈 경험을 통해 와니니는 친구들과 함께 와니니 무리만의 생존 방식을 찾아 나간다.사자들의 이러한 삶의 방식은 비단 사자들에게만 국한 되는 것은 아니다. 초원에서 사는 코끼리, 하이에나, 개코원숭이, 하마, 얼룩말, 가젤, 임팔라, 누, 기린, 타조, 바위너구리, 개미, 도마뱀, 새들 모두모두는 자신의 종족을 지키기 위해 생명을 건 사투를 벌인다. 그리고 자연의 섭리를 거스르지 않으며, 다른 동물의 죽음으로 삶을 이어감에 감사하며 살아간다. 그 자연의 섭리에서 인간만이 빠져있다는 사실이 부끄럽고 죄스럽다. 그래서일까? 와니니의 우렁찬 울음 소리가 인간이란 동물이야말로 초원에서 아무짝에도 쓸데없다고 말하는 것처럼 들린다. 크하하항! 크하하하항! 크하하하항! &lt;마음이 편해지다초원에서 사는동물들의 모습을 인간의 잣대로 판단하지 않고 있는 그대로 보여주는 이야기 방식이 마음에 들었다.그래서책을 읽는 내내 검은 땅의 주인으로 살아남은와니니, 잠보, 말라이카, 마이샤, 바라바라로 살 수 있었다. 생긴대로 주어진 본능에 충실하며 살 수 있었다. 배고플때만 사냥하는 초원의 사자들, 잉여를 모르는 초원의 동물들을만나서 잠깐이라도 욕심을내려놓을 수있었다.어깨가 가벼워졌다.마음이 편해졌다.&lt;발췌199쪽와니니는 걷는 자의 눈을 보았다. 그 눈에 담긴 사자를 보았다. 초원의 왕이었다. 풀숲의 그림자, 암사자였다. 무리를 거느리고 영토를 호령하는 암사자가 걷는 자의 눈 속에서 와니니를 마주 보고 있었다. 와니니는 그것이 자신의 모습임을 알았다. 200쪽와니니는 다시 눈길을 내려 걷는 자를 보았다. 걷는 자는 임팔라처럼, 누처럼, 얼룩말처럼, 힘차게 발버둥 치지도 못했다. 할 수 있는 일이라고는 와니니의 어깨를 부여잡고 떠는 것뿐이었다. 그 눈동자에는 사자를 대하는 모든 동물의 마땅한 공포가 깃들어 있었다. 걷는 자들 또한 한낱 사냥감이었다.  #창비에서 책을 제공받아 쓴 서평입니다.                "
"                 &lt;푸른 사자 와니니는 많은 초등학교에서 국어 교과 속 ‘한 학기 한 권 읽기’ 수업의 대상 도서로 선정되고 있다. ‘한 학기 한 권 읽기'는 어린이들에게 책 읽는 다양한 즐거움을 선사하기위한 프로그램인데 &lt;푸른 사자 와니니는 일상적인 공간이 아닌 아프리카 초원에서 펼쳐지는 이야기로 시원한 해방감과 활달한 기운을 선사하는 점, 사자를 비롯해 많은 동물이 초원에서 살아가는 모습에 비추어 인간이 살아가는 모습을 살펴볼 수 있는 점, 무엇보다 와니니와 친구들이 모험을 통해 성장하는 과정이 흥미진진하게 펼쳐지는 점 등 으로 사랑받고 있다. &lt;푸른 사자 와니니2 -검은 땅의 주인은 갖은 시련을 겪으면서도 살아남기 위해 애쓰던 와니니와 친구들이 무리를 이루어 자신들만의 영토를 찾는 과정을 그린다. 와니니 무리는 비가 내리지 않는 계절을 견디고 인간으로부터 시작된 큰불을 피하는 등 시련을 겪으면서도 날마다 성장해 간다. 그 길에서 인간에 의해 엄마를 잃은 암사자 마이샤와 주눅 들고 소심한 수사자 바라바라가 새롭게 합류한다. 힘겨운 상황에도 포기하지 않고 초원에서 어엿한 사자 무리가 되기 위해 최선을 다하는 모습은 절망을 넘어서는 희망의 굳건한 힘을 보여 준다. 이현 작가는 직접 아프리카 세렝게티 국립 공원을 취재하여 생한충 더 생하고 매력적인 이야기를 전하고 있다.“어떻게 살지 선택하는 건 우리 자신이야. 그게 진짜 초원의 왕이야.”와니니 무리의 모험담 속에는 묵직한 메시지가 담겨 있다. 사냥에 실패하고 무리의 일원을 잃어버리는 등 어려운 일들을 겪고 문제를 해결하는 경험을 통해 초원의 지혜를 하나씩 배우면서 성장해 가는 와니니 무리의 모습은 감동적이다. 초원의 동물들 이야기지만 그 속에서 우리 아이들이 배울 수 있는 많은 것들이 들어있다. 욕심많은 인간들에 의해 어린 사자 마이샤는 엄마를 잃게 되고 그 죽음을 조금씩 받아들이는 과정은 보는 이의 가슴도 아리게 하는 슬픔이다. 어린사자가 슬픔을 딛고 성장하는 과정을 보며 우리 아이들도 함께 슬퍼하고 함께 성장한다. 사자이지만 겁이 많고 소심한 바라바라가 용기를 내어 자신만의 모험을 시작하는 모습을 응원하며 소심한 나를 되새겨보는 수 도 있다.그리고 사자에게 목숨을 잃을 뻔한 인간이 맹수 앞에서는 자신이 한낱 사냥감에 불과하다는 사실을 깨닫는 장면은 인간과 동물의 관계를 진지하게 생각해 보게 한다. 와니니 무리가 이제 자신들만의 영토를 갖기 위해 아프리카 초원을 달리는 이야기를 공감하고, 동물과 인간의 관게를 정립해 나가는 것은 우리 독자들의 몫이 된다. 광대한 아프리카 초원에서 벌어지는 와니니와 무리들의 이야기는 잠시 일상을 벗어나 푸른 자연에서의 자유와 열정을 우리에게 선사한다.                  "
"                초3  아이가 볼 재미있는 책 찾던 중 만나게 된 푸른사자 와니니.1회독 후 아이는 재미있다 했는데 정작 엄마인 나는 뭐지? 센과 치히로의 행방불명 영화를 보고 뭔가? 했다 어느 평론가의 글에서 훌륭한 아이의 성장기란 이야기에 내가 너무 글을 겉으로 보는 구나 반성했는데. 푸른사자 와니니가 딱 그런 느낌이었다. 그런데 시간을 가지고 다시 천천히 읽으니 처음 봤을때는 몰랐던 와니니, 말라이카, 아산테, 잠보의 성장기에 가슴 한켵이 뭉글. 이미 와니니 무리를 형성해서 잘 사는 중 알았던 아이들의 그 성장기 끝을 푸른사자 와니니2 에서 보게 되었다.쫓겨난 사자에서 새로운 무리를 이끌고 생존을 위한 모험을 하는 와니니, 말라이카, 잠보.아산테의 죽음은 초원에서 그 품위를 지키는 방법과 신중함을 와니니에게 알려준다.1편에서 등장하지 않는 인간들의 모습에 아이 더 생각이 많은 듯.                "
"                국민교양서 &lt;지적 대화를 위한 넓고 얕은 지식이 나오자 벌써 베스트셀러인듯해요.아무래도 어른들이 읽던 그 책이 참 괜찮았기에 어린이도서도 그렇지 않나 싶어요.어린이 인문학 도서이지만 줄글로만 된 책이 아니라 더 쉽고 재미있는 그림과 이야기로 나와서초2 둘째가 많은 관심을 가지고 틈틈히 학교에 가지고 다니면서 읽더라구요.어린이 교양도서 &lt;채사장의 지대넓얕은 역사부터 경제, 정치, 사회, 윤리 등 한 분야에 국한되지 않고다양한 분야의 넓은 지식을 알려주는 어린이 인문학 시리즈 책이랍니다.저희집 초2 둘째는어려울법한 내용을 다루고 있지만 그 내용을 전달하는데 있어서적절한 만화와 줄글이 섞여 있어서 그런지 굉장히 재미있고 편안하게 읽어요. 그러면서'이거 지난번에 형아가 읽던 책에 나오던 그거야'라는 말 을 많이 하더라구요.아무래도 엄마가 형아랑 세계사 스터디하는걸 옆에서 보면서 들었던역사적인 내용이나 인물, 지역의 명칭들이 &lt;채사장의 지대넓얕에 나와서 금방 이해하네요.원시 공산사회에서부터 농업혁명이 일어나고, 고대 노예제, 중세 봉건사회를 거쳐 근대 자본주의를 만나기까지전 세계를 아우르는 세계사에 대한 배경지식을 얻을 수 있어요.&lt;채사장의 지대넓얕에는 지구가 생성될 당시부터 존재했던 신 알파가 지구에 와서 인간인 오메가와 함께 지구생활을 하는 이야기로 펼쳐져요.그러나 이 이야기 안에 실제로 역사 속에서 일어났던 사건들이 스며들어 있답니다.지구의 탄생, 인간의 등장 같은 아주 먼 시간부터 가까운 근대까지 있었던 많은 사건들이 책에서 펼쳐지지만이 모든 것을 하나로 이어주는 핵심은 바로 '권력'-인간의 도구사용으로 농업혁명이 생기고, 그로 인해 발생되는 지배계층.- 지배계층이신으로부터 권력을 위임받은 존재로, 종교를 권력으로 사용.- 물질적 풍요로움이 생기면서 '종교'에 대항한 '이성'을 권력으로 사용하는 혁명의 시대.'권력'이라는 하나의 큰 줄거리 안에서 원시시대부터 근대사회에 이르기까지아이들이 이해하기 쉽도록 구성되고 쓰여진 어린이인문학 &lt;채사장의 지대넓얕.각 장이 끝날 때마다 &lt;채사장의 핵심노트를 통해서는 요점정리를 할 수 있고,&lt;마스터의 보고서를 통해서는 실제의 역사적 사건을 확실히 알 수 있지요.어린이 인문학 도서 &lt;채사장의 지대넓얕은 아이들이 교양을 쌓는거에 더불어사실상 교과연계에도 관련이되는 내용들이 많이 들어있기 때문에 읽어보면 큰 도움이 되겠다 싶어요.초등학생, 어린이가 읽으면 좋을 인문학 교양서 &lt;채사장의 지대넓얕1권을 재미있게 읽어서 그런지 2권도 빨리 나왔으면 좋겠어요.이런 쪽에 문외한인 엄마, 아빠가 같이 읽으면 금상첨화일듯 하네요!                "
"                지적 대화를 위한 넓고 얕은 지식을 위한 지대넓얕. 많은 분들에게 읽힌 베스트셀러였는데요. 저는 읽어보지 않았다는 건 안 비밀입니다만.. (기회가 없었을 뿐! 일부러 안 읽은 것은 아니랍니다) 많은 사람들에게 큰 사랑을 받은 저자가 이번에는 어린이들을 위한 버전을 출간했다고 하네요. 오호라!! 저자의 이야기대로 인문학이든 역사든 조금이라도 어릴 때 보면 좋긴 하겠지만, 자칫 지루할 수도 있는 이야기라서 어떻게 풀어놓았을지 무척 궁금하더라고요. 요즘은 학습만화도 재미난 것들이 많을뿐더러, 책보다 더 재미난 것들이 많은 세상인지라 웬만해서는 아이들에게 간택당하기 어려워서 말이죠. 결론부터 이야기하자면.. 성공적인 듯하네요. 도착한 책을 저보다 초등 딸아이가 먼저 가져가 버린 거 보면 말이죠!초등 딸아이를 사로잡은 포인트가 무엇이었을까요? 저도 궁금해서 딸아이 없을 때 후다닥 읽어보았답니다. 읽어보니 알겠더라고요. 어른인 저도 읽어보니 재미나더라고요. 제목처럼 넓고 얕게 터치하고 있어서 머리 아프거나 그러지도 않고요. 딱 아이들 눈높이에 맞춘 인문학 어린이 교양도서였답니다.&lt;알파라는 신과 &lt;오메가라는 인간의 후예들이 구석기 시대부터 중세까지 대립구도를 이루면서 이야기를 이끌어가고 있는데요. 지구를 관리하는 하등 계급의 쪼랩신 알파는 신이지만 뭔가 어설픈 부분이 있어서 오메가에게 은근슬쩍 이용당하기만 하죠. 반면, 오메가는 인간 특유의 욕심을 채우기 위해 권력을 잡고는 알파를 노예로 부립니다. 뭔가 역전된 이 관계에서 우선 아이가 빵 터져버리네요. 재미나다며 저에게 달려와서 보여주더라고요.어른인 저에게는 만화와 글이 잘 섞여서 있는 점이 좋더라고요. 아이들 입장에서는 전부 만화로 되어있으면 더 좋겠지만, 부모 입장에서는 이제 초등학생이면 완전 만화보다는 글밥이 조금 있었으면 좋겠다고 생각하거든요. 딱 그 중간 지점에 있는 책이더라고요. 완전 만화에서 글밥 책으로 넘어가는 단계에서 읽기 좋은 책! 초등학교 2~4학년 정도가 적당하지 않을까 생각이 드네요. 물론 글은 안 읽고 만화만 보고 휙휙 넘길 수도 있지만 말이죠.이번에 나온 1권은 권력의 탄생이라는 부제목이 붙어있었답니다. 원시 공산사회부터 농업혁명, 고대 노예사회, 중세 봉건제 사회를 거치면서 인류가 발전 역사를 하나하나 짚어가고 있었답니다. 권력과 계급이 생기는 중요 포인트들을 아주 포인트 포인트를 뽑아놓았더라고요. 그리고 마지막에는 근대 자본주의로 넘어오면서 산업의 발전과 프랑스 대혁명까지! 쪼랩신 알파와 함께하는 인류 역사 이야기. 다음 편에는 인류 역사 속의 어떤 사건들을 짚고 갈지 궁금해지네요. 열심히 읽었으니 이제 부록으로 들어있는 주사위 게임을 딸아이랑 하려고요. 말판에 쓰여있는 인류 역사 속의 단어들 한두 개는 기억하기를 바라면서 말이죠.네이버독서카페 리딩투데이에서 지원받은 도서입니다.                "
"                ‘지적 대화를 위한 넓고 얕은 지식’이 드디어 어린이 책으로 출간되었네요. 지대넓얕 1,2, 제로를 읽으면서 더 일찍 이 책을 알았다면 좋았겠다고 생각했어요. 특히 1편은 내가 발 딛고 있는 이 세계를 이해하는 데 필요한 아주 기본적인 마인드맵 같아요. 어른(부모)의 역할은 지구별에 도착한 어린 생명에게 ‘이 세계를 체험할 기회를 제공하는 것’ 이라고 생각해요. 자녀나 조카가 있다면 강권하고 싶습니다 철없는 어른이에게도 추천합니다 (저도 재미있게 읽었어요 ㅋ) 지적 대화를 위한 넓고 얕은 지식 어린이 책 01 - 권력의 탄생에서는 원시시대 우연히 얻게 된 작은 돌 조각이라는 ‘생산수단’이 권력을 만들고 원시~ 근대까지 생산수단과 이를 소유한 권력의 변화를 꿰뚫고 있어요. 아마 2편에서는 근대 ~ 현대 자본주의를 다루시겠죠? 어린이들이 이해하기 쉽게 캐릭터를 설정해서 좋고 ‘알파’ 쪼렙신을 설정한 건 채사장님 답네요. 특히 에필로그 ‘신과의 대화’는 채사장님 책 마지막 챕터에 일률적으로 등장하는 ‘신비’와 궤를 같이 합니다. 어린이 책에도 채사장님의 정체성을 담으셔서 혼자 웃었네요 자녀 또는 조카랑 같이 읽으면서 얘기 나누면 좋을 것 같아요. 세계를 이해하기 위한 가장 기본 지식 교과서에선 알려주지 않는 ‘레알’ 세상을 알고 싶다면 꼭 읽으세요. 본 리뷰는 출판사로부터 도서를 제공받아 작성하였으나레알 진심입니다.                 "
"                채사장의 지대넓얕책 제목을 보고지적 대화를 위한 넓고 얕은 지식이라는 것에 큰 흥미를 느꼈어요.한 분야를 깊게 아는 것도 중요하지만전반적인 것은 얕지만 넓게 아는것도 진짜 멋진 일인데~그걸 알려주는 아이들용 책이라니요 ^^사실 저는 이 책을 처음 알았는데이 책은 어른을 위한 책으로 먼저 나왔다고 해요.저는 몰랐지만 이미 유명한 책이라고,,,,""지적 대화를 위한 넓고 얕은 지식"" 이 책 사서 제가 보려고메모장에 사고싶은 책 리스트에 넣었어요.한번 책 살때 몰아서 살꺼에요^^아이들을 위한 인문학 책이라니넘 매력을 느껴요^^이 책은 1권으로 권력의 탄생에 대해 다루고 있어요.이 책 한권에서 원시 공산사호부터 농업혁명, 고대 노예사회, 중세 봉건사회, 그리고 근대 자본주의까지 다루고 있어요아이들이 재미있게 읽다보면 큰 흐름을 알 수 있어요^^이 책의 등장인물이에요.신 알파와인간 오메가가등장해요그리고 신의 친구 마스터가 나와요.이 책은 만화와 그림이 함께 되어있는데요그렇기 때문에 어려울수 있는 인문학을 아이들이 만화처럼 재미있게 읽을수 있어요.그리고 뭐니뭐니 스토리가 재미있어요^^읽다보면 아이들이아~ 이래서 권력이 생겼구나를 저절로 알 수 있어요아이들이 꼭 읽었으면 하는 부분!채사장의 핵심노트와 마스터의 보고서에요!!!지금은 책이 1권만 나왔지만앞으로 쭈욱 나올거라 예상하고저는 전부 다 구입하고 싶어요.아이들용 인문학으로 큰 줄기를 아이들이 읽고나면조금 더 어려운 인문학 책도 아이들이 즐길수 있지 않을까 생각해요.그와 더불어, 저도 채사장의 어른용 지대넓얕을 사서 읽어야 겠어요!!!진짜~ 책의 의도도 내용도 넘 괜찮은 책 같아요^^&lt;출판사로부터 무료로 제공받았으나, 실제로 읽고 솔직히 쓴 글입니다.                "
                초등3학년 남자아이가 봤던 책입니다. 여러가지 글책과 만화책을 번갈아가면서 골고루 읽고 있는 아이인데 채사장의 지대넓얕은 제가 많은 추천을 받아서 구매했던 책이에요. 아이가 읽으면서 여러 권력에 대해서 이해하고 그것이 어떻게 발생되어서 현재 자리를 잡게 되었는지 이해를 잘 하게되는 계기가 된 것 같습니다. 2권도 곧 나온다고 하던데 구매할 의향이 있습니다. 동생도 1학년인데 관심을 가지는 것 보면 재밌나봅니다.                
"                초등학교 6학년입니다소개해드리기 전에 표지와 제목을 보고 저는 표지에 있는 호진이가 가출을 해서 불량하게 사람들과 자전거 여행을 하는 줄 알아 그것을 흥미롭게 어겨 읽은 것 같습니다.시작은 호진이의 가출로 시작됩니다. 돈 없다고 화내는 엄마 , 호진이 한테 무관심한 아빠가 싸워 서로 대화도 하지 않는 집안 이었습니다. 호진이는 이런 집안이 답답해 , 호진이는 예전에 고등학교를 자퇴한 삼촌이 생각나 삼촌께 전화하고 허락을 받고 엄마 아빠께 편지를 쓰고 가출을 합니다. 편지내용 : 여행가요. 찾지 마요. 나중에 전화할께요. 신고하지 마요 그럼 안 돌아 올 거에요. 안녕! 이렇게 쓰고 짐을 챙겨 삼촌이 계신 곳으로 갑니다. 하지만 삼촌은 여.자.친.구 (여행하는 자전거 친구) 라는 모임을 만들어서 호진이는 조수역을 하여 모르는 사람과 여행을 시작합니다. 호진이는 조수역도 하고 때론 여행하다 다친 사람 때문에 자전거를 타기도 합니다. 코스는 11박12일 광주-구례-진주-창원-부산-울산-대구-안동-단양-원주-홍천-속초-통일전망대-속초(여기선 해산) 합해서 총 1,100km입니다. 가장 절정인 부분은 이 부분입니다. “트럭도난사건”사건의 발생지는 원주를 앞두고 쓰러진 희정이 누나를 데리고 병원에 간 것입니다. 그것 때문에 정신이 없었던 삼촌은 그만 차에 차키를 꽂아 두고 갔습니다. 결국 도둑을 찾았지만 호진이는 신고하지 않는 삼촌이 의아해 “왜 신고 안 해.”라고 물었더니 삼촌이 대답은 없었지만 저는 그 의도가 아마 혼자 남겨지게 될 할머니가 걱정되어 그런 것은 아닐까 생각이 듭니다. 그러면서 호진이는 다시 여행을 계속 합니다. 비도 맞고 일사병도 일어나는 일이 발생했지만 힘차게 사람들이 끝까지 완주했습니다. 그러면서 호진이는 문득 땅 끝까지 달려보고 싶단 생각이 들었습니다. 그런 생각이 삼촌과 같았는지 삼촌이 “땅 끝까지 달려보고 싶지.”라고 삼촌이 말 했습니다. 그러자 호진이가 맞다고 땅 끝까지 달려보고 싶다고 했습니다. 그러다 호진이는 문득 다툰 엄마, 아빠도 이 여행을 하며 같이 고난과 시련을 겪고, 이야기도 나누며 화해했으면 좋겠다고 생각했습니다. 갈 곳 없던 호진이는 다시 희망이 생기며 계획을 세우고 자전거 여행을 시작합니다.사실 저는 이 책이 아이들이 가출해서 불량하게 자전거를 타며 노는 이야기인줄 알았습니다. 하지만 이 책을 읽어보니 호진이의 마음도 이해하게 되고 호진이도 다시 희망을 가진 게 저도 모르게 기분이 좋아졌습니다. 여러분도 이 책을 보시는 걸 추천 드립니다!                 "
                아이가 읽었으면 하는책이여서  우선 1권만 먼저 구매~아이도 읽더니 2권도 구매해달라네요~ 아이와 같이 읽었네요~작가가 직접 해 보지 않았다면 절대 알 수 없었을 생생한 이야기라선지 우리의 인생사처럼 느껴졌어요부모님의 싸움과 이혼소리가 오가는 상황에서 집을 나와 삼촌과 시작한 자전거 여행~ 고생스럽지만 땀을 흘리며 비도 맞으며 자전거 여행을 이어나가는 모습~요즘 아이들에게서 보기 힘든 모습이다.요즘은 아마도 왜 힘들게 그런걸 해야하냐고 하지않을까 싶네요 오히려 핸드폰을 못하게 하는게 더 괴로운 일이고 힘든 일일듯 싶어요초등학생4~5학년때 꼭 읽으면 하는 책입니다부모님과 같이 읽기를 추천합니다~^^                
                재미있는 책입니다 ~^^딸아이가 불량한 자전거 여행 1을 아주 재미있게 읽고 2권도 사달라고 하여 구매했어요.아이가 읽을 적당한 장편소설을 찾을 때... 서점에 직접 나갈 수 없을 때...리뷰만을 보고 주문해주는데 창비아동문고는 언제나 아이가 만족해하는 것 같아요 ~불량한 자전거 여행도 생생한 묘사와 깔끔한 이야기로 아이가 푹 빠져서 읽었답니다 ~정말 재미있어요 !!장편소설 좋아하는 초등학교 고학년 아이들에게 강력히 추천합니다 ~!!                
"                검색해서 좋다고 해서 구입하게 되었습니다.이제 좀 긴 책을 접해보게 하려고 재미있으면서도 감동적인 책으로 선정을 해 보고 있어요. 참 재미지고, 좋은 내용의 책이네요. 아이가 쭉쭉 읽어나갑니다. 독서논술 교재로 사용해도 좋을 것 같아요. 독서습관 잡기도 좋고, 독서감상문, 토론 수업하기에도 좋은, 아이들이 독서에 흥미를 가질 수 있는 책으로서 추천합니다.                 "
