0
"                [이상한 과자 가게 전천당 14 /히로시마 레이코 글 | 길벗스쿨]엄마~ 전천당 언제 나와요?얘는 책 읽자마자~ 또 다음 권을 기다리니~요즘 학교에 가면 친구들 사이에서 전천당 이야기 거리가 화제네요.엄마, 전천당 10권 어딨죠? 13권까지 좌르륵 책가방 속에 넣어가지고 다니는 우리 둘찌친구들과 함께 읽어보고 싶어서 가방 한가득 넣어갑니다.그러던 중 반갑게 전천당 14권을 만나고 오자마자 그자리서 읽어내려가네요.전천당은 솔직히 제가 더 좋아하는 작가이면서 시리즈이지만,볼수록 묘한 매력에 있어요.히로시마 레이코님 글을 읽다가 보면 환타지 동화에 이렇게 빠져도 되는가 싶을 정도로쏘옥 빠져서 어쩜 그리도 맛난 전천당 가게에 사고픈 것들이 많은지?인간의 욕심과 함께, 전천당의 책속의 매력으로 빠져보면 어떨까 싶어요.이상한 과자 가게 전천당 14[ 부록 : 홀로그램 카드(책과 랩핑, 초판 한정), 양장 ]히로시마 레이코 글/쟈쟈 그림/김정화 역 | 길벗스쿨#이상한과자가게전천당14 #전천당 #전천당14 #초등추천책#초등동화 #판타지동화 #전천당시리즈 #책추천#히로시마레이코 #우리아이추천책우리 아이가 매일 아침 학교 가기 전 읽었던 전천당,그자리서 뚝딱하지만,아침 책읽기 시간이 즐거워진 시간이었지요.인기 통통떡부터, 칠리칠리 체리, 선물부채, 어느 연구원의 결심,타임 라임, 레어레에치즈케이크, 뽐뽐쿠키!이름부터가 군침 도는 비줠에 한번쯤 딱 먹어보고 싶은 요즘 맛!전천당과 함께 빠져봅니다.프롤로그편은 13권의 다음으로 이어지는 로쿠조 교수의 이야기니 그 중간 이야기는꼬옥 읽어보시면 좋을 듯 싶어요^^있는 건 다 있어도없는 건 없는 전천당 가게!이번엔 어떤 사연이 있는 아이가 전천당에 들어올 지?거울에 비친 자기 얼굴이 인기가 없다는 류스케.같은 반 다카시는 키도 크고 차림새와 태도도 반듯한데...어느 날 골목을 지나 다다른 곳이 전천당이었으니베니코가 반갑게 맞이해주지요.여자애들한테 인기가 많았으면 하는 사연을 들은 베니코.인기 끌고 싶어하는 류스케에게 권한건 인기 통통 떡과 플라스틱 캡슐에 든 꽃미남 마스크그중 인기 통통 떡을 먹은 류스케.정말 귀신 같이 친구들 사이에서 멋있어 보인다며 속닥거리는 여자 아이들.헌데 어떤 여자로 부터 받은 시계로 인해 자만에 빠진 류스케는 그만 잘난체 하며못되게 굴기 시작하는데...책상 서랍 속에 넣어둔 인기 통통 떡의 주의사항이걸 읽는 순간~~~~~ 으악 비명을 지르는데....인기란 품격과 친절함을 갖춘 사람만이 얻을 수 있는 법! 인기가 좋아졌다고사람들에게 모질게 굴면 그 대가로 자기가 정말로 좋아하는 사람들에게 미움을 받게 된다는 사실.그럴줄 알았으면 그냥 인기통통떡을 먹지 않았을텐데 하는 아쉬움이 남는데...매운 맛의 칠리 칠리 체리우리 아이 그나마 매운 건 잘 먹는데...보면 볼수록 맛난 전천당 가게엔저마다 고민을 가지고 살아갑니다.그 고민을 어떻게 즐기며 극복하느냐,이런 전천당 가게의 매력 속에 빠져보면서우리 아이의 전천당 몰입은 계속 되었답니다.초판 한정 랩핑된 전천당 카드도 함께 하고 있으니전천당을 좋아하는 우리 아이들과 함께 묘한 매력으로 빠져보심 좋을 듯 싶어요.[출판사로부터 제공받아 주관적인 견해로 작성하였습니다]                "
                아이들에게 정말 인기 있는 책&lt;이상한 과자가게 전천당!!신간 소식에 14권이 나오자마자 구매한 친구들은학교에서 자랑을 했다고 하네요~ ^^서로 빌려달라고 난리가 났다고 첫째가 소식을 전해주었답니다.히로시마레이코의 팬인 첫째도전천당 신간 소식을 항상 기다리는데드디어 오늘 받아들고 오자마자 읽기 시작합니다.국내 누적 판매 150만 부 돌파! 화제의 베스트셀러&lt;이상한 과자 가게 전천당!!첫째에 이어 둘째도 이제 전천당을 보기 시작해함께 이야기를 주고받으며 놀더라고요~ ^^어릴 적엔 무서워하더니 다 때가 있나 봅니다. ^^이제 14권 읽었으니 또 오매불망 15권을 기다리겠죠??초등 아이들에게 인기가 정말 많은&lt;이상한 과자가게 전천당!!이번 어린이날 선물로도 추천합니다. ^^                
"                국내 누적 판매 150만부 돌파!화제의 베스트셀러이상한 과자 가게 전천당열네 번째 이야기가 출간되었어요.""누구보다 빠르게~ 남들과는 다르게~""이상한 과자 가게 전천당 14히로시마 레이코 글. 쟈쟈 그림.김정화 옮김.길벗스쿨 / 2022.4.25.오늘도 어김없이 행운의 손님을맞이하는 전천당.인기가 많아지고 싶은 아이에게#인기통통떡매운걸 잘 먹고 싶은 아이에게#칠리칠리체리여유시간이 필요한 아이에게#타임라임#선물부채 #레어레어치즈케이크#뽐뽐쿠키 까지...여느 때와 다를 것 없었지만베니코는 똑같이 생긴 부적 주머니를 가진손님들에게 뭔가 이상함을 느낍니다.아이들에게 동전을 넣은 부적 주머니를나눠주고, 손목시계를 통해만족도를 측정하려는 로쿠조.손님들은 자신도 모르는 사이에로쿠조의 실험대상이 되고 맙니다.더욱 더 교묘하고 악랄해지는로쿠조의 계획들로부터베니코는 전천당을 지켜낼 수 있을까요?베니코 vs 로쿠조화앙당의 요도미와 카이도에 이은새로운 대결 구도에다양한 과자들과 행운의 손님의흥미진진한 이야기!벌써 다음 이야기도 기대 됩니다!*출판사로부터 도서만을 지원받아주관적으로 작성한 후기입니다.*                "
                벌써 14권이나 나왔네요. 처음에는 그저 심심해서 한번 읽었더니 마음에 속 들어 14권 까지 사버렸습니다.^^ 12권을 살때도 13권을 살때도 다음화가 너무 기대되어서 기다리지 못했는데 이번에도 기다리지 못 할 것 같아요 빨리 15권이 나오기를 빌겠습니다.이번 14권에는 사은품?으로 온 책이 너무 재미있어서 사고싶을 정도 좋아서 15권때도 같이 오면 좋겠네요.                
"                아이가 가장 좋아하는 캐릭터물,흔한남매네요.4권 나오기를 학수고대하며 기다렸어요.1권부터 3권까지 보고 또 보고,몇 날 몇 일을 끼고 살더니 드디어 4권을 만나게 되었어요.평소 과학이나 사회 지식책보다는창작책을 좋아했었는데 흔한남매 만나고부터 과학책도 좋아하게 된것 같아 좋네요.주니어 김영사 역시 믿고 보는 출판사예요.앞으로도 계속 유익한 내용 책 출판해주세요^^                "
                과학탐험대 시리즈로 읽고 있어요. 3권까지 읽고서 너무 기다리던 책이랍니다. 언제 4권 나오냐고 얼마나 물어보던지... 이제야 나와서 나오자 마자 구매했어요. 오자마자 우리 아이둘이 열심히 읽어요. 물질에 대해서 알게 되는 것 같고 초등학교 3학년 아이한테는 좋은 교육용도서가 된거 같아요. 3학년 부터 과학을 배우니 잘산거 같아요. 이렇게 조금씩 책이랑도 친해지고 과학이랑도 친해지면 좋을 거 같아요. 고민하시는 분들에게 적극 추천합니다. 초등학교 1학년 딸아이도 뭔지는 모르지만 오빠가 읽으니 뭣모르면서 잘 읽어요. 반복해서 계속읽을 수 있어서 너무 좋아요.                
                지금껏 흔한남매중 가장 좋아하는 시리즈 과학이에요~일단 한권사면 시간 날때마다 끼고 있어요~교육 만화라곤 하지만 진짜 유익한 정보들도 많고아이가 문득문득 과학 지식 얘기할때 넘 귀엽다니까요~보가 쉽고 아이들 좋아하게 만들어준 책 다음 책 벌써 기다리고 있습니다^^물론 흔한남매 다른 시리즈들도 예약판매하면 무조건 미리 결제부터 하고 있어요 ㅎㅎ이제 어떤게 나올 차례일까요~                
"                초등 베스트셀러인 흔한남매 시리즈과학 탐험대도 벌써 4권째가 나왔네요.물질이나 물체에 대해서 다룹니다. 고체, 액체, 기체 등 초등학교 3~4학년 정도의과학이 되겠네요.코믹하고 친근한 남매의 이야기로 쉽고 재밌게 풀어주니 읽는것도 재밌고이해하기도 쉬워 보입니다. 흔한남매 시리즈 매번 사고있는데다른 시리즈도 기대되네요.ㅎㅎㅎㅎ                "
                흔한남매 시리즈는거의 다 보고 있는데 이번 물질편도 궁금해서 구입했어요학습만화라도 보는게 좋다고 생각해요읽고 보는 연습이 꾸준히 되야 다른 책에도 관심가질수 있을거라 생각해서 만화지만 아이들에게 보여줍니다.한번 보고 나서 안보는게 아니라 몇일뒤에 다시 또 읽어 보더라구요원소기호가나와서 곧4~5학년 아이들에게 도움이 될것 같아요아직2학년 둘째에겐 어려운 내용인듯해요                
"                정재은,이고은 작가님의 글이자 정재승교수님이 기획하신 {정재승의 인간탐구 보고서9-인간의 선택은 엉망진창이다}를 구입하고 쓰는 리뷰 입니다.초등학생 6학년 아이가 1권부터 쭈욱 읽고 필독서 입니다.9번에서는 선택이라는 주제의 내용입니다.하루에도 수십번 해야하는 선택과 그에 따른 결과로 갈등과 후회를 거쳐야 하는 인간 세상에서…아이가 책을 통해 느끼는 감정은 어떨지 궁금합니다. ^^                "
                정재승 교수님의 책만 학수고대하며 기다리고 있는 딸아이의 생일에 맞춰 인간탐구보고서 9권을 선물로 주었어요 어찌나 행복해 하던지 선물한 엄마의 마음은 날아갈듯 행복합니다 ㅎㅎ 책을 이리도 좋아하는 딸덕에 인간탐구보고서를 같이 읽어가며 지식을 쌓아가는 중입니다 ㅋㅋㅋ 이책은 정말 버릴게 하나도 없을 정도로 너무 유익한 책이에요 ~~ 1권부터 9권까지 열심히 사다 바치길 정말 잘했구나 하는 생각이 절로 들 정도로 벌써 몇번째 읽기를 반복하는지~ 볼때마다 그저 기특할 뿐이네요                
"                #정재승의인간탐구보고서9. 인간의 선택은 엉망진창이다정재승_기획 / 정재은, 이고은_글 김현민_그림 / 아울북_출판#도서협찬 #찐형제책소개 #웃찾공서포터즈알면알수록 재미있고 궁금한 #뇌과학 ??????찐형제가 뇌과학을 알게되고 궁금해하게 된 동기는《정재승의 인간탐구보고서》시리즈 덕분인데요!그래서 전 권 모두 소중히 소장하며보고 또 보는 책이예요??찐형제가 이번 책을 더더욱 기다렸던 이유는 #선택 이라는 주제 때문이예요?? 얼마전 #집사부일체 에 나오신 #정재승교수 님께서 인간의 선택에 대해 이야기하시고 출연자들의 뇌사진을 찍어서 설명해준 방송을 보고난 후, 자신의 뇌사진을 찍어 정재승교수님을 만나고 싶은 꿈이 하나 더 생긴 찐형제거든요???♂?-우리는 매일 얼마나 많은 선택을 할까요?수많은 선택지 중에 왜 하필 '이것'을 골랐을까요?외계인이 바라보는 인간의 선택 이야기 들어볼까요!!지구인들이 외계인들에게 가진 막연한 적대감을 호의적인 감정으로 바꾸라는 임무를 수행하고 있는 아우레 탐사대.이 임무를 수행하기 위해 라후드가 제안한 방법은'외계인에 대한 좋은 이야기 퍼트리기'지구인의 감정을 바꾸기 위해선 감동적인 이야기가 필요한데, 아우린에게는 우주의 탄생 법칙을 밝히는 일보다 1만 배는 더 어려운 일인걸요.그때 웹툰 작가 지망생 루이 포착!한편 보스는'사춘기 아이들은 어쩌면 저렇게 외계인 같을까?아무리 외계인 같은 짓을 해도, 더 외계인 같은 사춘기 녀석들.당장 사춘기 청소년을 대상으로 한 성대한 캠프를 준비하는 보스.청소년 슈트를 입은 아싸는 이 캠프에 참가하게 되고이해하기 어려운 천방지축 사춘기 지구인들과 특별한 1박 2일을 보내게 되는데...-외계인은 지구인을 어떻게 바라볼까요?《정재승의 인간탐구보고서》는 외계인의 눈으로 인간을 낯설게 바라보고 인간을 탐구한 이야기로 새로운 시선이 인간을 더 객관적으로 볼 수 있게 해줘요. 어렵게만 느껴졌던 뇌과학이 이렇게 재미있을 수 있나요?정재승교수님이 어린이를 위해 기획한 과학동화!인간의 마음을 탐구하고 우리에 대한 흥미로운 설명을 들려주는 뇌과학. 알면알수록 너무 매력적이예요.우리 뇌가 어떻게 작동하는지 쉽게 알려주고'마음의 과학'을 통해 나는 누구인지, 우리는 어떤 존재인지, 세상을 더 폭넓게 이해하며 자신을 알고 타인을 이해하게 도와줍니다.-?? 빼놓을 수 없는 부록!&lt;지구인의 선택을 조종하는 쇼핑몰의 비밀에서는 누구나 겪어봤을 쇼핑몰에서의 선택에 숨겨진 과학의 비밀을 알려줍니다.카트를 밀고 들어가는 입구부터 계산대에 이르기까지 우리는 얼마나 많은 선택을 해야할까요!!쇼핑몰의 과학의 비밀은 덤!!![위 리뷰는 도서를 제공받아 읽고, 솔직하게 작성하였습니다]#아울북 고맙습니다#인간탐구보고서 #과학만화 #과학동화 #과학 #뇌 #인간 #심리학 #뇌과학#초등필독서 #초등도서추천#초등베스트셀러 #어린이추천도서                "
"                이번에 아들램이 읽어본 책정재승의 인간탐구보고서 입니다.카이스트 바이오및 뇌공학과 교수로 재직중인정재승 교수님이 어린이를 위해 기획하게된뇌과학 동화책인데요.?뇌과학??읽기전엔 어렵고 지루하게 느껴지는 단어지만인간의  살아가며 무수히 겪게되는결정과 행동에 대한 이야기를외계인의 눈을 통해 어린이들도 쉽게 공감하고 이해시켜주는 어린이를  의한 뇌과학 동화랍니다.아우레 행성으로 부터 지구에 온 외계인들지구에 파견된 외계인들은 인간들을 관찰하기 시작하는데요.?여행을 가기위해  숙소를 정하는데A조건이 맘에들면 B조건이 맘에 안들고B조건이 맘에들면 C가 맘에 안들고A,B가 맘에 드니 C조건은 포기하고 그냥 예약하자 결정하니 이미  그 숙소는 없고;;;사실 저희 가족도 이런 경험은 있었다지요 ㅎ여행계획에 숙소 위치와 가격만 보다점점 조건이 붙어 결정을 못해 하루시간 허비하고결국 처음에 본 숙소가 다행히 방이 있어 결정했던 경험이 있는데요.책에서도 나오듯이 선택지가 많을수록더 좋은 결정을 내리기가 어렵다고 합니다.지구인들에겐 상상력이라는게 있어 내가 선택하지않은 다른것에 대한 ""다른것을 선택했다면??""미련도 있어 선택의 개수가  적당해야선택을 잘 한다고 해요.지구인들은 결정을 해야할때 선택지가 많으면힘들어하기 때문에 타인에게 물어보는 일이많다고 해요. 결정을 위해 타인에게 의견도 물어보고 자신의 선택이 옳은지에 대한 확답도 물어보고의견을 물어봐서 답을 해주어도 결정 못하고 계속생각하는 경우도 많죠.실제로 제 주변에서도 많이 보이고요^^아들램이 이 책을 읽고나서왜 짬짜면이 생겼는지 알겠다고 하더라구요.                "
"                요즘 아이들이 포켓몬스터를 좋아하더라구요!카드며 피규어며 모으기 바쁜데 ㅠㅠ정작 포켓몬스터에 대해서 잘 모르니, 책을 선물해주면 좋을 것 같아 준비했어요.새로운 포켓몬부터 알로라의 모습, 진화하는 포켓몬까지 전부 알 수 잇으면서,정리가 잘 되어 있어서! 타입별 포켓몬 보는 재미도 잇네요 ^^아이가 스스로 책을 읽기도 해서 ㅋㅋㅋ만족스러워요 :)다른 시리즈도 사주려고요!                "
                아이가 포켓몬을 너무좋아하는데 전 하나도몰라 겸사겸사 구입했어요!포켓몬들의 진화과정과 이름들 그리고 특성들이 잘 나와있어 너무 좋네요..........아이가 하루종일 보다시피 하네요.포켓몬책이 이렇게 알찬구성일줄 몰랐어요.책뜯어지지않게. 조심히 봐야겠어요~아이가 궁금해하는 캐릭터들 찾을수있어 너무 좋아해요.사길잘한것같아요.가격도 부담스럽지않아 좋아요.                
                6세 아이가 포켓몬을 정말 너무 좋아해서 사달라고 계속 조르고 졸라 사주게되었어요예수24가 다른 서점보다 가격이 많이 저렴하고 빠른배송이 정말 최고에요생각보다 엄청 두꺼운 책이라 놀랐어요아이가 두꺼워서 볼수있을까 싶었어요 그런데 생각보다 오래 잘 보더라고요컬러라 보기도 편하고 진화 과정도 잘나와있어서 한참을 들여다보네요다른 시리즈고 사달라고 해서 곧 다른 도감들도 구매할예정이예요                
                알로아~ 지방부터 여러가지 포켓몬스터볼 수 있어서 아이들이 포켓몬스터  만화 보면서 비교도 해보고 잘 보았습니다. 알로라 지방 말고도 다른 지방까지 다 최대 포켓몬스터 종류가 있어서 너무 좋아요. 전체 다 있는 포켓몬스터 책도 두껍게 있으면 좋게어요. 책마다 겹치는 것도 많고 해서요. 아이들이 정말 좋아해서 만화 보는 것보다 나은 것 같아요. 여러가지 비교해 볼 수 있으니 더 좋습니다. 다른 포켓몬스터 책보다 이 책이 포켓몬스터 책 중에서는 좋은 것 같아요.                 
                아이가.넘  좋아해요 포켓몬을 본적고 없고 잘 알지도 못하지만 워낙 인기있고 아이들이 이야기하가보니 저절로 습득하고 서점가면 갖고싶다고 말을 해요 이 책도 서점서 발견하고사달라고 해서 샀어요 아직 글을 잘 읽지 못하는데 그나마 읽을려고 노력하네요 한글 배우는 책도 있던데 학습적으로도 효과를 보네요ㅎㅎ 너무 소중하게.가지고 다녀서 또 다른책 선물 해 주고 싶네요ㅎㅎ                
"                세계사를 처음 접하는 아이들도 재미있고 즐겁게 함께 할 수 있는 책인 &lt;GO GO 카카오프렌즈가 벌써 24권이 출간됐네요. 카카오프렌즈 친구들과 세계 이곳저곳을 여행하는 기분이 드는 &lt;GO GO 카카오프렌즈 책은 역사 책을 별로 안 좋아하는 우리 아이가 즐겁게 보는 책 중 하나에요. 스페셜 여권과 함께 하니 더욱 여행하는 기분이 드는 책으로 이번에 떠나게 된 스웨덴에서는 어떠한 일이 펼쳐질지 기대감 가득으로 함께한 책입니다.이번 이프와 이브는 어떠한 음모를 꾸미고 있을까요?악당이지만 좀 정감 가는 캐릭터 이프와 이브는 카카고에게 바이러스 감염을 시키려고 작전을 짜게 됩니다. 이프고가 이브를 보고 만들었다는 바이러스에서 풉~ 하고 웃음이 나오는데, 이 부분을 보며 아이가 너무 웃기다며 웃더라고요. 하하핫! 이번에 스웨덴으로 떠나게 될 카카오프렌즈 친구들은 라이언, 튜브, 콘, 무지, 어피치 다섯이네요. 스칸디나비아반도에서 가장 넓은 땅을 가진 스웨덴으로 떠나게 되는 카카오프렌즈 요원들은 이번에 어떠한 일이 생길까요?재미있는 이야기 속에는 역사 상식도 함께 하고 있어서 배경 지식을 쌓기에도 좋은 &lt;GO GO 카카오프렌즈는 이번에도 다양한 역사 상식이 함께 하고 있네요.책 마지막에는 컬러링과 연표가 있는데요. 보다 보면 중요한 역사 부분에 대해 다시 한번 생각할 수 있어서 좋은 &lt;GO GO 카카오프렌즈 책입니다.즐겁게 카카오프렌즈와 모험을 즐긴 후에 고고 카카오스페셜 여권으로 독후 활동을 했어요. 늘 캐릭터 스티커가 함께 오기에,여권에 붙이고 하나하나 써보며 책 내용을 다시 한번 기억해 봅니다. 아이가 처음부터 재밌다고 웃더니만, 제일 재미있는 부분이 이프고가 이브님 덕에 바이러스를 만들었다고 말하는 부분이네요. 보통은 여행 중간에 재미있는 요소를 찾아서 쓰곤 했는데, 이번에는 이 부분이 제일 재미있었나 봐요. 그리고 이번 나라에서 가장 좋았던 장소는 현대의 스톡홀름 시청 중 시청 2층에 있는 골든홀이라 하네요. 너무 아름답고 예쁜 곳이라서 그렇다네요. 이곳에서 노벨상 행사가 열리는데, 노벨상을 만든 노벨이 스웨덴 사람이고, 스톨홀름에서 태어났음을 알게 되는 부분이었어요. 노벨상에 대한 부분은 들어봤어도, 이러한 내용에 대해서는 몰랐던 부분인데 &lt;GO GO 카카오프렌즈 책을 통해 다양한 세계사 지식을 자연스레 쌓을 수 있으니 아이들에게 유익한 도서입니다. 초등학생 아이들에게 유익한 도서인 &lt;GO GO 카카오프렌즈 다음 편은 네덜란드로 떠나는 여행이던데, 벌써부터 기다려지네요.+출판사로부터 도서를 제공받아 작성되었습니다. +                "
"                대한민국 굴지의 대기업 카카오와 손을 잡고 그들의 캐릭터를 만화 캐릭터로 쓰는 만화, 김미영이 글을 쓰고 김정한이 그림을 그린 Go Go 카카오프렌즈 24권 스웨덴 편이 나왔습니다. 몹시 운이 좋게도 나온 날에 이렇게 사서 너무나 기분이 좋네요. 그만큼 아이가 신간을 원해서이기도 합니다. 아이가 그만큼 좋아한단 말은 그만큼 재미있어서 이겠지요? 이번 스웨덴 편은 북유럽에서는 첫번째 편으로 스웨덴의 역사와 문화에 대한 모든 것들이 수록되어 있으니 더 재미가 있을 것 같네요.                "
                신간 언제 나오나 매일 기다리다가드디어 24권이 나와서 ㅋㅋ나오자마자 바로 주문했어요여기는 지방이라 며칠 걸렸네요ㅠㅠ암튼 아이가 워낙 좋아하는 책이라~보자마자 너무 재밌다고 난리네요 ㅋㅋㅋ고고 카카오프렌즈 100권 200권까지 쭈욱 나왔음 좋겠다고~같이 들어있는 스티커는 아까워서 쓰지도 못해요~매번 모아놓기만 하고 ㅋㅋㅋ암튼 배송도 생각보다 빨랐고 잘 왔어요너무너무 만족합니다~!쭉 만들어 주세요~~~~^^                
"                전 세계를 직접 가보진 못해도Go Go 카카오프렌즈와 함께라면전 세계 모든 나라의 역사와 문화를 배우며즐거운 여행을 떠나볼 수 있는데요.출간 즉시 베스트셀러에 등극!스테디셀러로 자기매김한 Go Go 카카오프렌즈의 신간 스웨덴 편이 출간되어아이와 함께 읽어보았답니다.아름다운 자연과 다채로운 문화를 지니고 있는스칸디나비아반도의 스웨덴으로 떠나는Go Go 카카오프렌즈 24 스웨덴!카카오프렌즈 친구들과 함께 떠나는첫 북유럽 여행이라고 하는데요.퍼즐의 힘으로 세계를 정복하려는악당 남매 이프와 이브 그리고 인공지능 컴퓨터 이프고에 맞서세계 역사 속 곳곳을 누비며역사와 문화를 지키기 위해 노력하는 카카오프렌즈친구들!스칸다비아반도에 위치한 세계적인 복지 국가스웨덴에 나타난 역사퍼즐을 지키기 위해스웨덴으로 시간여행을 떠나사미족이 순록을 방목하며 살아가는북극권의 라포니안을 시작으로역사와 전통의 도시 웁살라,스웨덴의 독립 역사의 중심지자 노벨상 시상식과 만찬회가 열리는 수도 스톡홀름까지!스웨덴의 곳곳을 여행하며직접 여행하는것처럼 그곳의 역사와 문화를 알아가는데요.만화로 만나보는 스웨덴과 함께사진과 정보로 더 깊이있는역사공부도 할 수 있어스웨덴의 문화 상식은 물론이고어렵다고만 생각했던 세계사 지식을쌓을 수 있답니다.                "
"                브, 이프 악당 남매에 맞서 세계의 역사를 지키고 있는 카카오프렌즈. 지난번 카카오 프렌즈는 동남아시아의 작은 섬나라 싱가포르의 역사 속으로 모험을 떠났습니다. 독특한 외관의 건축물들을 볼 수 있는 마리나 베이와 아픈 역사를 지닌 평화와 고요의 섬 센토사 섬을 거쳐 다양한 문화의 음식을 맛볼 수 있는 레이셜 하모니 축제 까지 아이들이 스웨덴의 역사와 문화를 쉽게 이해 할 수  있도록 하는 유익한 책입니다.                "
"                글, 그림 작글도 중요하더라고요.어린이 동화, 그림책의 저자를 보면 글을 쓰시는 작가 분은 있지만 그림 작가는 없는 경우가 많습니다. 하지만 아이들과 온.오프라인 서점에서 책을 고를 때, 제일 먼저 눈에 띄는 것도 표지이고 표지 속 이미지를 봅니다. 육아 하면서 감각을 떠난 소통이 있을 수 없지만 시각, 청각은 특히 중요하더라고요. 깜냥 시리즈는 한 권 출간될 때마다 소중히 소장하고 있습니다. 깜냥 캐릭터를 볼 때마다 본인도 그림을 따라 그리며 이야기를 만들기도 합니다. 아이들 뿐 아니라 어른인 저도 책을 고르고 한 권만 들고 외출할 때는 표지가 눈에 들어오는 것을 선뜻 가지고 나가게 되더라고요. 학교에서 아이들 독서 기록할 때도 그림 저자는 빼고 글 저자만 작성하는데 편의를 위한 것이지만 소비자인 독자로서는 그림도 매우 중요한 부분임을 강조하고 싶었습니다. (개인적 의견입니다)깜냥, 이번에는 눈썰매장에서 겨울을 보내다떠돌이 깜냥이 눈썰매장에서 마음씨 좋은 관리 요원 아저씨를 만나 하룻밤 머무는 것이 계기가 되어 이곳에서 지내게 됩니다. 그런데 뒷날부터 눈썰매장에서 사건 사고가 잇달아 일어납니다. 얼음조각상이 깨지고, 썰매장 꼭대기에서 무서워 내려오지 못하는 어린이를 달래며 야간에 비밀 손님도 등장합니다. 아이들이 공감하고 좋아하며 이해 가능한 선의 사건 사고가 일어나며 해결 방안에서도 아이들이 납득하며 일을 바라보는 시선이 긍정적입니다. 나도 할 수 있어모든 이야기가 교훈과 격려만을 지향하지는 않습니다. 하지만 아이들은 모든 것에서 배운다는 말에 공감합니다. 눈썰매장에 왔지만 무서워서 내려오지 못하는 아이를 위해 깜냥이 지원사격하러 가는 장면입니다. 읽고 있던 아이가 말합니다.나도 어렸을 때는 무서웠어.너무 빠르고 넘어지고 엎어지면어떡하지? 걱정했어.부딪히면 어떡하지? 아플텐데...무섭다고 하면 친구들이 놀리겠지?엄마가 따로 말하지 않아도 자신의 경험과 연결지어 공감하고 위로하고 격려하는 깜냥을 좋은 방향으로 인지하더라는 거죠. 웃음 포인트도 어른과는 살짝 다르지만 어른들이 못하는 일을 어린이도 할 수 있고 어른도 어린이에게 부탁할 수도 있다며 사고의 유연성을 같더라고요. 깜냥 시리즈는 전반적으로 글이 쉽고 사건이 복잡한 구성으로 되어 있지 않습니다. 그래서 유치하다는 친구들 평도 있나보더라고요. 어른이 되어도 동화책을 찾듯이 깜냥이가 가지는 매력이 있더라고요. 어린이라는 단어에 너무 잘 어울리는 소재와 감정, 관계가 보물처럼 숨겨져 있더라고요.                 "
                깜냥1~4 갈수록 책그림도 표지도 더 업그레이드되네요아이가 재밌어해요 한번보고 또보고 1편다시보고 아깝지 않은 책이예요 표ㅣ도하드라서 튼튼튼튼튼튼학교에 매일들고가서 이야기도나누고빌려주고 하네요 추천추천~어른이 읽어도 재밌어요그림이 귀엽답니다 그림강추 깜냥 귀여워요사은품도 아끼며 안쓰고 있네요^^사운품도 아낌4편 다 재밌음                
                고양이 해결사 깜냥이 4권으로 돌아왔네요.아이가 택배오자마자 묻지도 않고 바로 읽어버리네요.잠시 외출한 사이 벌써 다 읽었다며 얘기해주네요.다 읽고 동생에게 패스~저도 아이들도 깜냥 캐릭터의 매력에 빠져서 넘 좋아하는 책입니다.이번에는 완독챌린지도 해서 참가했어요.스티커 붙이는 거라 어렵지도 않고 아이들이 넘 기대하네요.다음 책도 기다려지게 만드는....사랑스럽고 매력적인 깜냥입니다.                
"                벌써 깜냥 시리즈가 4편까지 나왔네요. 처음에는 아파트의 많은 일들을 해결해주더니, 요리사가 되었다가, 태권도장 사범님이 되었습니다. 이제 겨울을 맞아 눈썰매장으로 옮겨 갔습니다. 정말 재주도 많은 깜냥이지요.눈썰매장에 간 깜냥은, 특유의 재치를 발휘해서 눈썰매장을 아름답게 바꿔 나갑니다. 물론 좋은 아저씨도 만나지만, 항상 위기 상황에서 재치있는 판단을 내리는 깜냥이 너무나 멋있습니다. 재치있는 판단에 자신 특유의 실행력이 더해지면서 이보다 더 매력적인 고양이가 있나 싶을 정도로 멋짐을 폭발시키지요.이번 편에서 가장 마음을 울렸던 부분은 눈썰매장에 놀이터를 만들어 내는 부분이었지요. 깜냥을 호의적인 눈빛으로 바라봐주는 안전 요원 아저씨도 멋있습니다만, 자신에게 주어진 일이 아니더라도 무언가를 돕기 위한 눈으로 세상을 바라보는 깜냥의 마음이 너무나도 예쁩니다. 그 예쁜 마음이 세상을 조금씩 바꾸는 것이겠지요. 자기를 콕 찝어서 시키는 일도 설렁설렁 대충 해버리는 많은 어른들을 보다보니, 이토록 귀여운 고양이는 신선하면서도 예쁘기만 합니다. 아마도 신입사원 시절, 열심히 일하는 한 친구를 바라보시던 어른들의 마음이 이런 것은 아닐까 싶을 정도입니다.항상 깜냥 시리즈를 보면서 느낍니다만, 깜냥같은 능력을 가진 사람이 있다면 저는 지금 당장 채용하고 싶습니다. 이토록 유쾌하고, 건강한 마음을 가진 고양이라니. 정말 매력덩어리입니다. 제 아이도 깜냥같은 매력을 지니도록 잘 키우고 싶을 정도이니까요. 어려운 상황에서도 유쾌하게 상황을 보고, 자신이 할 수 있는 것을 다하는 깜냥. 항상 자기가 있는 곳에서 새로운 세상을 열어가는 깜냥. 이렇듯 귀여운 깜냥이 다음에는 어디에서 더 좋은 세상을 만들어갈지 기대됩니다. 깜냥, 5편도 어서 나오면 좋겠습니다.                "
